split,class_name,source,group_key,stem,src_path,dst_path
train,Move1,rendering,Move1_Diamond53_16_13,Move1_Diamond53_16_13,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_16_13.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_16_13.jpg
train,Move1,rendering,Move1_Diamond53_16_20,Move1_Diamond53_16_20,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_16_20.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_16_20.jpg
train,Move1,rendering,Move1_Diamond53_16_24,Move1_Diamond53_16_24,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_16_24.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_16_24.jpg
train,Move1,rendering,Move1_Diamond53_16_26,Move1_Diamond53_16_26,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_16_26.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_16_26.jpg
train,Move1,rendering,Move1_Diamond53_16_36,Move1_Diamond53_16_36,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_16_36.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_16_36.jpg
train,Move1,rendering,Move1_Diamond53_16_7,Move1_Diamond53_16_7,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_16_7.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_16_7.jpg
train,Move1,rendering,Move1_Diamond53_9_0,Move1_Diamond53_9_0,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_9_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_9_0.jpg
train,Move1,rendering,Move1_Diamond53_9_20,Move1_Diamond53_9_20,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_9_20.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_9_20.jpg
train,Move1,rendering,Move1_Diamond53_9_24,Move1_Diamond53_9_24,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_9_24.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_9_24.jpg
train,Move1,rendering,Move1_Diamond53_9_31,Move1_Diamond53_9_31,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_9_31.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_9_31.jpg
train,Move1,rendering,Move1_Diamond53_9_36,Move1_Diamond53_9_36,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_9_36.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_9_36.jpg
train,Move1,rendering,Move1_Diamond53_9_7,Move1_Diamond53_9_7,D:/data/code/dataset/dataset/rendering/Move1_Diamond53_9_7.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond53_9_7.jpg
train,Move1,rendering,Move1_Diamond54_0_0,Move1_Diamond54_0_0,D:/data/code/dataset/dataset/rendering/Move1_Diamond54_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond54_0_0.jpg
train,Move1,rendering,Move1_Diamond54_0_16,Move1_Diamond54_0_16,D:/data/code/dataset/dataset/rendering/Move1_Diamond54_0_16.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond54_0_16.jpg
train,Move1,rendering,Move1_Diamond54_0_9,Move1_Diamond54_0_9,D:/data/code/dataset/dataset/rendering/Move1_Diamond54_0_9.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond54_0_9.jpg
train,Move1,rendering,Move1_Diamond54_16_0,Move1_Diamond54_16_0,D:/data/code/dataset/dataset/rendering/Move1_Diamond54_16_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond54_16_0.jpg
train,Move1,rendering,Move1_Diamond54_16_16,Move1_Diamond54_16_16,D:/data/code/dataset/dataset/rendering/Move1_Diamond54_16_16.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond54_16_16.jpg
train,Move1,rendering,Move1_Diamond54_8_0,Move1_Diamond54_8_0,D:/data/code/dataset/dataset/rendering/Move1_Diamond54_8_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond54_8_0.jpg
train,Move1,rendering,Move1_Diamond54_8_16,Move1_Diamond54_8_16,D:/data/code/dataset/dataset/rendering/Move1_Diamond54_8_16.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond54_8_16.jpg
train,Move1,rendering,Move1_Diamond54_8_9,Move1_Diamond54_8_9,D:/data/code/dataset/dataset/rendering/Move1_Diamond54_8_9.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Diamond54_8_9.jpg
train,Move1,rendering,Move1_Leaf01A_0_11,Move1_Leaf01A_0_11,D:/data/code/dataset/dataset/rendering/Move1_Leaf01A_0_11.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf01A_0_11.jpg
train,Move1,rendering,Move1_Leaf01A_0_6,Move1_Leaf01A_0_6,D:/data/code/dataset/dataset/rendering/Move1_Leaf01A_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf01A_0_6.jpg
train,Move1,rendering,Move1_Leaf01_0_0,Move1_Leaf01_0_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf01_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf01_0_0.jpg
train,Move1,rendering,Move1_Leaf01_0_6,Move1_Leaf01_0_6,D:/data/code/dataset/dataset/rendering/Move1_Leaf01_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf01_0_6.jpg
train,Move1,rendering,Move1_Leaf02A_0_0,Move1_Leaf02A_0_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf02A_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf02A_0_0.jpg
train,Move1,rendering,Move1_Leaf02A_0_11,Move1_Leaf02A_0_11,D:/data/code/dataset/dataset/rendering/Move1_Leaf02A_0_11.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf02A_0_11.jpg
train,Move1,rendering,Move1_Leaf02A_0_6,Move1_Leaf02A_0_6,D:/data/code/dataset/dataset/rendering/Move1_Leaf02A_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf02A_0_6.jpg
train,Move1,rendering,Move1_Leaf02_0_0,Move1_Leaf02_0_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf02_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf02_0_0.jpg
train,Move1,rendering,Move1_Leaf02_0_6,Move1_Leaf02_0_6,D:/data/code/dataset/dataset/rendering/Move1_Leaf02_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf02_0_6.jpg
train,Move1,rendering,Move1_Leaf03A_0_0,Move1_Leaf03A_0_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf03A_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03A_0_0.jpg
train,Move1,rendering,Move1_Leaf03A_0_11,Move1_Leaf03A_0_11,D:/data/code/dataset/dataset/rendering/Move1_Leaf03A_0_11.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03A_0_11.jpg
train,Move1,rendering,Move1_Leaf03A_0_6,Move1_Leaf03A_0_6,D:/data/code/dataset/dataset/rendering/Move1_Leaf03A_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03A_0_6.jpg
train,Move1,rendering,Move1_Leaf03B_0_0,Move1_Leaf03B_0_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf03B_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03B_0_0.jpg
train,Move1,rendering,Move1_Leaf03B_0_9,Move1_Leaf03B_0_9,D:/data/code/dataset/dataset/rendering/Move1_Leaf03B_0_9.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03B_0_9.jpg
train,Move1,rendering,Move1_Leaf03B_12_0,Move1_Leaf03B_12_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf03B_12_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03B_12_0.jpg
train,Move1,rendering,Move1_Leaf03B_12_16,Move1_Leaf03B_12_16,D:/data/code/dataset/dataset/rendering/Move1_Leaf03B_12_16.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03B_12_16.jpg
train,Move1,rendering,Move1_Leaf03B_12_9,Move1_Leaf03B_12_9,D:/data/code/dataset/dataset/rendering/Move1_Leaf03B_12_9.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03B_12_9.jpg
train,Move1,rendering,Move1_Leaf03B_6_0,Move1_Leaf03B_6_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf03B_6_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03B_6_0.jpg
train,Move1,rendering,Move1_Leaf03B_6_16,Move1_Leaf03B_6_16,D:/data/code/dataset/dataset/rendering/Move1_Leaf03B_6_16.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03B_6_16.jpg
train,Move1,rendering,Move1_Leaf03B_6_9,Move1_Leaf03B_6_9,D:/data/code/dataset/dataset/rendering/Move1_Leaf03B_6_9.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03B_6_9.jpg
train,Move1,rendering,Move1_Leaf03_0_0,Move1_Leaf03_0_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf03_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03_0_0.jpg
train,Move1,rendering,Move1_Leaf03_0_11,Move1_Leaf03_0_11,D:/data/code/dataset/dataset/rendering/Move1_Leaf03_0_11.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03_0_11.jpg
train,Move1,rendering,Move1_Leaf03_0_6,Move1_Leaf03_0_6,D:/data/code/dataset/dataset/rendering/Move1_Leaf03_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf03_0_6.jpg
train,Move1,rendering,Move1_Leaf04A_0_0,Move1_Leaf04A_0_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf04A_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf04A_0_0.jpg
train,Move1,rendering,Move1_Leaf04A_0_13,Move1_Leaf04A_0_13,D:/data/code/dataset/dataset/rendering/Move1_Leaf04A_0_13.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf04A_0_13.jpg
train,Move1,rendering,Move1_Leaf04A_0_7,Move1_Leaf04A_0_7,D:/data/code/dataset/dataset/rendering/Move1_Leaf04A_0_7.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf04A_0_7.jpg
train,Move1,rendering,Move1_Leaf04_0_0,Move1_Leaf04_0_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf04_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf04_0_0.jpg
train,Move1,rendering,Move1_Leaf04_0_12,Move1_Leaf04_0_12,D:/data/code/dataset/dataset/rendering/Move1_Leaf04_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf04_0_12.jpg
train,Move1,rendering,Move1_Leaf04_0_6,Move1_Leaf04_0_6,D:/data/code/dataset/dataset/rendering/Move1_Leaf04_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf04_0_6.jpg
train,Move1,rendering,Move1_Leaf05A_0_0,Move1_Leaf05A_0_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf05A_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05A_0_0.jpg
train,Move1,rendering,Move1_Leaf05A_0_20,Move1_Leaf05A_0_20,D:/data/code/dataset/dataset/rendering/Move1_Leaf05A_0_20.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05A_0_20.jpg
train,Move1,rendering,Move1_Leaf05A_12_0,Move1_Leaf05A_12_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf05A_12_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05A_12_0.jpg
train,Move1,rendering,Move1_Leaf05A_12_10,Move1_Leaf05A_12_10,D:/data/code/dataset/dataset/rendering/Move1_Leaf05A_12_10.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05A_12_10.jpg
train,Move1,rendering,Move1_Leaf05A_7_0,Move1_Leaf05A_7_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf05A_7_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05A_7_0.jpg
train,Move1,rendering,Move1_Leaf05A_7_20,Move1_Leaf05A_7_20,D:/data/code/dataset/dataset/rendering/Move1_Leaf05A_7_20.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05A_7_20.jpg
train,Move1,rendering,Move1_Leaf05_0_0,Move1_Leaf05_0_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf05_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05_0_0.jpg
train,Move1,rendering,Move1_Leaf05_0_10,Move1_Leaf05_0_10,D:/data/code/dataset/dataset/rendering/Move1_Leaf05_0_10.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05_0_10.jpg
train,Move1,rendering,Move1_Leaf05_0_20,Move1_Leaf05_0_20,D:/data/code/dataset/dataset/rendering/Move1_Leaf05_0_20.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05_0_20.jpg
train,Move1,rendering,Move1_Leaf05_12_0,Move1_Leaf05_12_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf05_12_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05_12_0.jpg
train,Move1,rendering,Move1_Leaf05_12_10,Move1_Leaf05_12_10,D:/data/code/dataset/dataset/rendering/Move1_Leaf05_12_10.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05_12_10.jpg
train,Move1,rendering,Move1_Leaf05_12_20,Move1_Leaf05_12_20,D:/data/code/dataset/dataset/rendering/Move1_Leaf05_12_20.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05_12_20.jpg
train,Move1,rendering,Move1_Leaf05_7_0,Move1_Leaf05_7_0,D:/data/code/dataset/dataset/rendering/Move1_Leaf05_7_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05_7_0.jpg
train,Move1,rendering,Move1_Leaf05_7_10,Move1_Leaf05_7_10,D:/data/code/dataset/dataset/rendering/Move1_Leaf05_7_10.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05_7_10.jpg
train,Move1,rendering,Move1_Leaf05_7_20,Move1_Leaf05_7_20,D:/data/code/dataset/dataset/rendering/Move1_Leaf05_7_20.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Leaf05_7_20.jpg
train,Move1,rendering,Move1_Zigzag01_0_0,Move1_Zigzag01_0_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag01_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag01_0_0.jpg
train,Move1,rendering,Move1_Zigzag01_0_10,Move1_Zigzag01_0_10,D:/data/code/dataset/dataset/rendering/Move1_Zigzag01_0_10.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag01_0_10.jpg
train,Move1,rendering,Move1_Zigzag01_0_6,Move1_Zigzag01_0_6,D:/data/code/dataset/dataset/rendering/Move1_Zigzag01_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag01_0_6.jpg
train,Move1,rendering,Move1_Zigzag02A_0_0,Move1_Zigzag02A_0_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag02A_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag02A_0_0.jpg
train,Move1,rendering,Move1_Zigzag02A_15_0,Move1_Zigzag02A_15_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag02A_15_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag02A_15_0.jpg
train,Move1,rendering,Move1_Zigzag02A_8_0,Move1_Zigzag02A_8_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag02A_8_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag02A_8_0.jpg
train,Move1,rendering,Move1_Zigzag02_0_0,Move1_Zigzag02_0_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag02_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag02_0_0.jpg
train,Move1,rendering,Move1_Zigzag02_12_0,Move1_Zigzag02_12_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag02_12_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag02_12_0.jpg
train,Move1,rendering,Move1_Zigzag02_7_0,Move1_Zigzag02_7_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag02_7_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag02_7_0.jpg
train,Move1,rendering,Move1_Zigzag03A_0_0,Move1_Zigzag03A_0_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag03A_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag03A_0_0.jpg
train,Move1,rendering,Move1_Zigzag03_0_0,Move1_Zigzag03_0_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag03_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag03_0_0.jpg
train,Move1,rendering,Move1_Zigzag03_13_0,Move1_Zigzag03_13_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag03_13_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag03_13_0.jpg
train,Move1,rendering,Move1_Zigzag04A_0_0,Move1_Zigzag04A_0_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04A_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04A_0_0.jpg
train,Move1,rendering,Move1_Zigzag04A_0_10,Move1_Zigzag04A_0_10,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04A_0_10.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04A_0_10.jpg
train,Move1,rendering,Move1_Zigzag04A_0_6,Move1_Zigzag04A_0_6,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04A_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04A_0_6.jpg
train,Move1,rendering,Move1_Zigzag04A_13_0,Move1_Zigzag04A_13_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04A_13_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04A_13_0.jpg
train,Move1,rendering,Move1_Zigzag04A_13_10,Move1_Zigzag04A_13_10,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04A_13_10.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04A_13_10.jpg
train,Move1,rendering,Move1_Zigzag04A_13_6,Move1_Zigzag04A_13_6,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04A_13_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04A_13_6.jpg
train,Move1,rendering,Move1_Zigzag04A_7_0,Move1_Zigzag04A_7_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04A_7_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04A_7_0.jpg
train,Move1,rendering,Move1_Zigzag04A_7_10,Move1_Zigzag04A_7_10,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04A_7_10.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04A_7_10.jpg
train,Move1,rendering,Move1_Zigzag04A_7_6,Move1_Zigzag04A_7_6,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04A_7_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04A_7_6.jpg
train,Move1,rendering,Move1_Zigzag04_0_0,Move1_Zigzag04_0_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04_0_0.jpg
train,Move1,rendering,Move1_Zigzag04_0_6,Move1_Zigzag04_0_6,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04_0_6.jpg
train,Move1,rendering,Move1_Zigzag04_12_0,Move1_Zigzag04_12_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04_12_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04_12_0.jpg
train,Move1,rendering,Move1_Zigzag04_12_10,Move1_Zigzag04_12_10,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04_12_10.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04_12_10.jpg
train,Move1,rendering,Move1_Zigzag04_12_6,Move1_Zigzag04_12_6,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04_12_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04_12_6.jpg
train,Move1,rendering,Move1_Zigzag04_7_6,Move1_Zigzag04_7_6,D:/data/code/dataset/dataset/rendering/Move1_Zigzag04_7_6.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag04_7_6.jpg
train,Move1,rendering,Move1_Zigzag05A_0_0,Move1_Zigzag05A_0_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag05A_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag05A_0_0.jpg
train,Move1,rendering,Move1_Zigzag05A_15_0,Move1_Zigzag05A_15_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag05A_15_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag05A_15_0.jpg
train,Move1,rendering,Move1_Zigzag05A_8_0,Move1_Zigzag05A_8_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag05A_8_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag05A_8_0.jpg
train,Move1,rendering,Move1_Zigzag05_0_0,Move1_Zigzag05_0_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag05_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag05_0_0.jpg
train,Move1,rendering,Move1_Zigzag05_14_0,Move1_Zigzag05_14_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag05_14_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag05_14_0.jpg
train,Move1,rendering,Move1_Zigzag06_0_0,Move1_Zigzag06_0_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag06_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag06_0_0.jpg
train,Move1,rendering,Move1_Zigzag07A_11_0,Move1_Zigzag07A_11_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag07A_11_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag07A_11_0.jpg
train,Move1,rendering,Move1_Zigzag07_10_0,Move1_Zigzag07_10_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag07_10_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag07_10_0.jpg
train,Move1,rendering,Move1_Zigzag07_6_0,Move1_Zigzag07_6_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag07_6_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag07_6_0.jpg
train,Move1,rendering,Move1_Zigzag08_0_0,Move1_Zigzag08_0_0,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_0_0.jpg
train,Move1,rendering,Move1_Zigzag08_0_21,Move1_Zigzag08_0_21,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_0_21.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_0_21.jpg
train,Move1,rendering,Move1_Zigzag08_0_27,Move1_Zigzag08_0_27,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_0_27.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_0_27.jpg
train,Move1,rendering,Move1_Zigzag08_0_28,Move1_Zigzag08_0_28,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_0_28.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_0_28.jpg
train,Move1,rendering,Move1_Zigzag08_0_34,Move1_Zigzag08_0_34,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_0_34.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_0_34.jpg
train,Move1,rendering,Move1_Zigzag08_13_14,Move1_Zigzag08_13_14,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_13_14.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_13_14.jpg
train,Move1,rendering,Move1_Zigzag08_13_21,Move1_Zigzag08_13_21,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_13_21.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_13_21.jpg
train,Move1,rendering,Move1_Zigzag08_13_28,Move1_Zigzag08_13_28,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_13_28.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_13_28.jpg
train,Move1,rendering,Move1_Zigzag08_13_34,Move1_Zigzag08_13_34,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_13_34.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_13_34.jpg
train,Move1,rendering,Move1_Zigzag08_13_41,Move1_Zigzag08_13_41,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_13_41.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_13_41.jpg
train,Move1,rendering,Move1_Zigzag08_13_7,Move1_Zigzag08_13_7,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_13_7.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_13_7.jpg
train,Move1,rendering,Move1_Zigzag08_7_14,Move1_Zigzag08_7_14,D:/data/code/dataset/dataset/rendering/Move1_Zigzag08_7_14.jpg,D:/data/code/dataset/dataset_knit/train/Move1/rendering__Move1_Zigzag08_7_14.jpg
